                   Degree               Volume[m3]            Pressure[kPa]           Temperature[K]        Int. Energy[J/kg]           Density[kg/m3]           Enthalpy[J/kg]          Entropy[J/kg.K]  Dyn. Viscosity[N.s/m^2]       Spec. Heat[J/kg.K]     Therm. Cond[W/(m.K)]                 Mass[kg]    Valve Deflec. mid[mm]    Valve Deflec. tip[mm]
                   0.0000             5.000000E-08             1.008333E+02             3.037603E+02             3.429325E+05             1.156746E+00             4.300834E+05             3.900650E+03             1.866366E-05             1.006508E+03             2.712879E-02             5.783728E-08             0.000000E+00             0.000000E+00
                   0.1800             5.005066E-08             9.331606E+01             3.018796E+02             3.457196E+05             1.077171E+00             4.282074E+05             3.916688E+03             1.862666E-05             1.006319E+03             2.652143E-02             5.479352E-08             0.000000E+00             0.000000E+00
                   0.3600             5.009648E-08             9.328997E+01             3.032716E+02             3.466960E+05             1.071916E+00             4.296083E+05             3.921398E+03             1.869349E-05             1.006373E+03             2.662453E-02             5.457805E-08             0.000000E+00             0.000000E+00
                   0.5400             5.013763E-08             9.328309E+01             3.039771E+02             3.471873E+05             1.069343E+00             4.303183E+05             3.923758E+03             1.872731E-05             1.006402E+03             2.667672E-02             5.449203E-08             0.000000E+00             0.000000E+00
                   0.7200             5.017429E-08             9.328528E+01             3.043322E+02             3.474316E+05             1.068118E+00             4.306756E+05             3.924926E+03             1.874432E-05             1.006416E+03             2.670298E-02             5.446884E-08             0.000000E+00             0.000000E+00
                   0.9000             5.020665E-08             9.329135E+01             3.045097E+02             3.475510E+05             1.067563E+00             4.308542E+05             3.925494E+03             1.875282E-05             1.006423E+03             2.671610E-02             5.447480E-08             0.000000E+00             0.000000E+00
                   1.0800             5.023489E-08             9.329871E+01             3.045977E+02             3.476081E+05             1.067338E+00             4.309428E+05             3.925762E+03             1.875704E-05             1.006427E+03             2.672261E-02             5.449300E-08             0.000000E+00             0.000000E+00
                   1.2600             5.025918E-08             9.330606E+01             3.046411E+02             3.476342E+05             1.067270E+00             4.309864E+05             3.925883E+03             1.875912E-05             1.006429E+03             2.672582E-02             5.451497E-08             0.000000E+00             0.000000E+00
                   1.4400             5.027970E-08             9.331280E+01             3.046620E+02             3.476452E+05             1.067274E+00             4.310075E+05             3.925931E+03             1.876012E-05             1.006430E+03             2.672737E-02             5.453662E-08             0.000000E+00             0.000000E+00
                   1.6200             5.029663E-08             9.331867E+01             3.046716E+02             3.476489E+05             1.067307E+00             4.310171E+05             3.925945E+03             1.876058E-05             1.006430E+03             2.672808E-02             5.455601E-08             0.000000E+00             0.000000E+00
                   1.8000             5.031015E-08             9.332356E+01             3.046755E+02             3.476492E+05             1.067349E+00             4.310210E+05             3.925943E+03             1.876077E-05             1.006431E+03             2.672837E-02             5.457226E-08             0.000000E+00             0.000000E+00
                   1.9800             5.032045E-08             9.332745E+01             3.046767E+02             3.476481E+05             1.067389E+00             4.310222E+05             3.925935E+03             1.876083E-05             1.006431E+03             2.672846E-02             5.458504E-08             0.000000E+00             0.000000E+00
                   2.1600             5.032769E-08             9.333034E+01             3.046766E+02             3.476467E+05             1.067423E+00             4.310221E+05             3.925925E+03             1.876082E-05             1.006431E+03             2.672845E-02             5.459429E-08             0.000000E+00             0.000000E+00
                   2.3400             5.033207E-08             9.333228E+01             3.046759E+02             3.476453E+05             1.067447E+00             4.310215E+05             3.925917E+03             1.876079E-05             1.006431E+03             2.672840E-02             5.460009E-08             0.000000E+00             0.000000E+00
                   2.5200             5.033375E-08             9.333332E+01             3.046751E+02             3.476443E+05             1.067462E+00             4.310206E+05             3.925911E+03             1.876075E-05             1.006431E+03             2.672834E-02             5.460259E-08             0.000000E+00             0.000000E+00
                   2.7000             5.033292E-08             9.333350E+01             3.046742E+02             3.476438E+05             1.067468E+00             4.310197E+05             3.925908E+03             1.876071E-05             1.006431E+03             2.672827E-02             5.460197E-08             0.000000E+00             0.000000E+00
                   2.8800             5.032977E-08             9.333290E+01             3.046734E+02             3.476438E+05             1.067463E+00             4.310189E+05             3.925907E+03             1.876067E-05             1.006431E+03             2.672821E-02             5.459844E-08             0.000000E+00             0.000000E+00
                   3.0600             5.032446E-08             9.333156E+01             3.046727E+02             3.476442E+05             1.067451E+00             4.310182E+05             3.925909E+03             1.876064E-05             1.006431E+03             2.672816E-02             5.459221E-08             0.000000E+00             0.000000E+00
                   3.2400             5.031718E-08             9.332953E+01             3.046721E+02             3.476451E+05             1.067429E+00             4.310176E+05             3.925913E+03             1.876061E-05             1.006431E+03             2.672812E-02             5.458350E-08             0.000000E+00             0.000000E+00
                   3.4200             5.030811E-08             9.332689E+01             3.046717E+02             3.476464E+05             1.067400E+00             4.310172E+05             3.925920E+03             1.876059E-05             1.006431E+03             2.672809E-02             5.457253E-08             0.000000E+00             0.000000E+00
