                   Degree               Volume[m3]            Pressure[kPa]           Temperature[K]        Int. Energy[J/kg]           Density[kg/m3]           Enthalpy[J/kg]          Entropy[J/kg.K]  Dyn. Viscosity[N.s/m^2]       Spec. Heat[J/kg.K]     Therm. Cond[W/(m.K)]                 Mass[kg]    Valve Deflec. mid[mm]    Valve Deflec. tip[mm]
                   0.0000             5.000000E-08             1.009454E+02             3.036782E+02             3.428724E+05             1.158345E+00             4.300005E+05             3.900058E+03             1.866004E-05             1.006507E+03             2.712340E-02             5.791726E-08             0.000000E+00             0.000000E+00
                   0.1800             5.005066E-08             8.621923E+01             3.019272E+02             3.498516E+05             9.950732E-01             4.282711E+05             3.939599E+03             1.862794E-05             1.006211E+03             2.652275E-02             5.148937E-08             0.000000E+00             0.000000E+00
                   0.3600             5.009648E-08             8.609404E+01             3.044600E+02             3.516054E+05             9.853439E-01             4.308201E+05             3.948423E+03             1.874943E-05             1.006312E+03             2.671022E-02             5.104432E-08             0.000000E+00             0.000000E+00
                   0.5400             5.013763E-08             8.608152E+01             3.051335E+02             3.520589E+05             9.830215E-01             4.314978E+05             3.950688E+03             1.878167E-05             1.006340E+03             2.675998E-02             5.096638E-08             0.000000E+00             0.000000E+00
                   0.7200             5.017429E-08             8.609731E+01             3.053075E+02             3.521653E+05             9.826403E-01             4.316729E+05             3.951209E+03             1.879000E-05             1.006347E+03             2.677284E-02             5.098156E-08             0.000000E+00             0.000000E+00
                   0.9000             5.020665E-08             8.611802E+01             3.053503E+02             3.521823E+05             9.827387E-01             4.317159E+05             3.951281E+03             1.879205E-05             1.006350E+03             2.677601E-02             5.101687E-08             0.000000E+00             0.000000E+00
                   1.0800             5.023489E-08             8.613792E+01             3.053591E+02             3.521770E+05             9.829374E-01             4.317247E+05             3.951243E+03             1.879247E-05             1.006350E+03             2.677666E-02             5.105335E-08             0.000000E+00             0.000000E+00
                   1.2600             5.025918E-08             8.615550E+01             3.053591E+02             3.521674E+05             9.831380E-01             4.317247E+05             3.951185E+03             1.879247E-05             1.006350E+03             2.677667E-02             5.108625E-08             0.000000E+00             0.000000E+00
                   1.4400             5.027970E-08             8.617054E+01             3.053572E+02             3.521579E+05             9.833159E-01             4.317227E+05             3.951128E+03             1.879238E-05             1.006351E+03             2.677653E-02             5.111448E-08             0.000000E+00             0.000000E+00
                   1.6200             5.029663E-08             8.618307E+01             3.053549E+02             3.521496E+05             9.834661E-01             4.317204E+05             3.951079E+03             1.879228E-05             1.006351E+03             2.677637E-02             5.113794E-08             0.000000E+00             0.000000E+00
                   1.8000             5.031015E-08             8.619318E+01             3.053529E+02             3.521427E+05             9.835883E-01             4.317183E+05             3.951038E+03             1.879218E-05             1.006351E+03             2.677622E-02             5.115678E-08             0.000000E+00             0.000000E+00
                   1.9800             5.032045E-08             8.620101E+01             3.053510E+02             3.521373E+05             9.836835E-01             4.317165E+05             3.951006E+03             1.879209E-05             1.006351E+03             2.677609E-02             5.117123E-08             0.000000E+00             0.000000E+00
                   2.1600             5.032769E-08             8.620667E+01             3.053495E+02             3.521334E+05             9.837531E-01             4.317149E+05             3.950982E+03             1.879202E-05             1.006351E+03             2.677598E-02             5.118153E-08             0.000000E+00             0.000000E+00
                   2.3400             5.033207E-08             8.621029E+01             3.053482E+02             3.521307E+05             9.837985E-01             4.317136E+05             3.950966E+03             1.879196E-05             1.006351E+03             2.677589E-02             5.118791E-08             0.000000E+00             0.000000E+00
