                   Degree               Volume[m3]            Pressure[kPa]           Temperature[K]        Int. Energy[J/kg]           Density[kg/m3]           Enthalpy[J/kg]          Entropy[J/kg.K]  Dyn. Viscosity[N.s/m^2]       Spec. Heat[J/kg.K]     Therm. Cond[W/(m.K)]                 Mass[kg]    Valve Deflec. mid[mm]    Valve Deflec. tip[mm]
                   0.0000             5.000000E-08             1.009429E+02             3.037630E+02             3.429391E+05             1.157992E+00             4.300858E+05             3.900346E+03             1.866383E-05             1.006510E+03             2.712900E-02             5.789962E-08             0.000000E+00             0.000000E+00
                   0.1800             5.005066E-08             9.048645E+01             3.018225E+02             3.473330E+05             1.044698E+00             4.281563E+05             3.925355E+03             1.862351E-05             1.006273E+03             2.651631E-02             5.350083E-08             0.000000E+00             0.000000E+00
                   0.3600             5.009648E-08             9.042445E+01             3.037981E+02             3.487113E+05             1.037177E+00             4.301445E+05             3.932118E+03             1.871833E-05             1.006351E+03             2.666260E-02             5.316961E-08             0.000000E+00             0.000000E+00
                   0.5400             5.013763E-08             9.041167E+01             3.045730E+02             3.492457E+05             1.034386E+00             4.309243E+05             3.934722E+03             1.875545E-05             1.006382E+03             2.671990E-02             5.307081E-08             0.000000E+00             0.000000E+00
                   0.7200             5.017429E-08             9.041722E+01             3.048743E+02             3.494476E+05             1.033425E+00             4.312274E+05             3.935699E+03             1.876987E-05             1.006395E+03             2.674216E-02             5.305924E-08             0.000000E+00             0.000000E+00
                   0.9000             5.020665E-08             9.042836E+01             3.049928E+02             3.495225E+05             1.033150E+00             4.313467E+05             3.936055E+03             1.877555E-05             1.006400E+03             2.675092E-02             5.307787E-08             0.000000E+00             0.000000E+00
                   1.0800             5.023489E-08             9.044059E+01             3.050399E+02             3.495482E+05             1.033130E+00             4.313941E+05             3.936172E+03             1.877780E-05             1.006402E+03             2.675441E-02             5.310516E-08             0.000000E+00             0.000000E+00
                   1.2600             5.025918E-08             9.045204E+01             3.050601E+02             3.495560E+05             1.033192E+00             4.314144E+05             3.936202E+03             1.877877E-05             1.006403E+03             2.675591E-02             5.313263E-08             0.000000E+00             0.000000E+00
                   1.4400             5.027970E-08             9.046205E+01             3.050701E+02             3.495578E+05             1.033273E+00             4.314245E+05             3.936203E+03             1.877925E-05             1.006404E+03             2.675665E-02             5.315728E-08             0.000000E+00             0.000000E+00
                   1.6200             5.029663E-08             9.047052E+01             3.050761E+02             3.495576E+05             1.033349E+00             4.314305E+05             3.936196E+03             1.877954E-05             1.006404E+03             2.675710E-02             5.317810E-08             0.000000E+00             0.000000E+00
                   1.8000             5.031015E-08             9.047741E+01             3.050807E+02             3.495574E+05             1.033412E+00             4.314351E+05             3.936189E+03             1.877976E-05             1.006404E+03             2.675744E-02             5.319485E-08             0.000000E+00             0.000000E+00
                   1.9800             5.032045E-08             9.048277E+01             3.050848E+02             3.495576E+05             1.033459E+00             4.314392E+05             3.936186E+03             1.877996E-05             1.006404E+03             2.675774E-02             5.320755E-08             0.000000E+00             0.000000E+00
                   2.1600             5.032769E-08             9.048665E+01             3.050888E+02             3.495586E+05             1.033490E+00             4.314432E+05             3.936187E+03             1.878015E-05             1.006405E+03             2.675804E-02             5.321636E-08             0.000000E+00             0.000000E+00
                   2.3400             5.033207E-08             9.048915E+01             3.050929E+02             3.495605E+05             1.033505E+00             4.314473E+05             3.936192E+03             1.878035E-05             1.006405E+03             2.675834E-02             5.322147E-08             0.000000E+00             0.000000E+00
                   2.5200             5.033375E-08             9.049035E+01             3.050971E+02             3.495631E+05             1.033504E+00             4.314516E+05             3.936202E+03             1.878055E-05             1.006405E+03             2.675865E-02             5.322312E-08             0.000000E+00             0.000000E+00
                   2.7000             5.033292E-08             9.049033E+01             3.051015E+02             3.495665E+05             1.033489E+00             4.314560E+05             3.936217E+03             1.878076E-05             1.006405E+03             2.675897E-02             5.322152E-08             0.000000E+00             0.000000E+00
                   2.8800             5.032977E-08             9.048918E+01             3.051060E+02             3.495706E+05             1.033461E+00             4.314605E+05             3.936235E+03             1.878097E-05             1.006405E+03             2.675931E-02             5.321690E-08             0.000000E+00             0.000000E+00
                   3.0600             5.032446E-08             9.048697E+01             3.051107E+02             3.495753E+05             1.033420E+00             4.314652E+05             3.936258E+03             1.878120E-05             1.006406E+03             2.675965E-02             5.320949E-08             0.000000E+00             0.000000E+00
                   3.2400             5.031718E-08             9.048380E+01             3.051155E+02             3.495808E+05             1.033367E+00             4.314701E+05             3.936284E+03             1.878143E-05             1.006406E+03             2.676001E-02             5.319951E-08             0.000000E+00             0.000000E+00
                   3.4200             5.030811E-08             9.047974E+01             3.051205E+02             3.495868E+05             1.033304E+00             4.314751E+05             3.936313E+03             1.878167E-05             1.006406E+03             2.676037E-02             5.318721E-08             0.000000E+00             0.000000E+00
                   3.6000             5.029743E-08             9.047489E+01             3.051256E+02             3.495933E+05             1.033231E+00             4.314802E+05             3.936345E+03             1.878191E-05             1.006406E+03             2.676075E-02             5.317282E-08             0.000000E+00             0.000000E+00
                   3.7800             5.028532E-08             9.046932E+01             3.051307E+02             3.496002E+05             1.033150E+00             4.314854E+05             3.936380E+03             1.878215E-05             1.006406E+03             2.676113E-02             5.315656E-08             0.000000E+00             0.000000E+00
                   3.9600             5.027195E-08             9.046311E+01             3.051360E+02             3.496075E+05             1.033061E+00             4.314907E+05             3.936417E+03             1.878241E-05             1.006406E+03             2.676151E-02             5.313867E-08             0.000000E+00             0.000000E+00
                   4.1400             5.025752E-08             9.045637E+01             3.051413E+02             3.496152E+05             1.032966E+00             4.314961E+05             3.936456E+03             1.878266E-05             1.006406E+03             2.676190E-02             5.311939E-08             0.000000E+00             0.000000E+00
                   4.3200             5.024219E-08             9.044915E+01             3.051467E+02             3.496231E+05             1.032865E+00             4.315015E+05             3.936497E+03             1.878292E-05             1.006407E+03             2.676230E-02             5.309893E-08             0.000000E+00             0.000000E+00
                   4.5000             5.022615E-08             9.044156E+01             3.051521E+02             3.496313E+05             1.032760E+00             4.315070E+05             3.936539E+03             1.878317E-05             1.006407E+03             2.676270E-02             5.307754E-08             0.000000E+00             0.000000E+00
                   4.6800             5.020957E-08             9.043367E+01             3.051576E+02             3.496397E+05             1.032652E+00             4.315126E+05             3.936582E+03             1.878344E-05             1.006407E+03             2.676310E-02             5.305544E-08             0.000000E+00             0.000000E+00
                   4.8600             5.019265E-08             9.042557E+01             3.051631E+02             3.496482E+05             1.032540E+00             4.315182E+05             3.936626E+03             1.878370E-05             1.006407E+03             2.676351E-02             5.303287E-08             0.000000E+00             0.000000E+00
                   5.0400             5.017555E-08             9.041734E+01             3.051687E+02             3.496568E+05             1.032427E+00             4.315238E+05             3.936670E+03             1.878396E-05             1.006407E+03             2.676392E-02             5.301004E-08             0.000000E+00             0.000000E+00
                   5.2200             5.015845E-08             9.040907E+01             3.051743E+02             3.496654E+05             1.032314E+00             4.315294E+05             3.936715E+03             1.878423E-05             1.006407E+03             2.676433E-02             5.298721E-08             0.000000E+00             0.000000E+00
                   5.4000             5.014155E-08             9.040084E+01             3.051799E+02             3.496739E+05             1.032201E+00             4.315351E+05             3.936760E+03             1.878450E-05             1.006407E+03             2.676474E-02             5.296458E-08             0.000000E+00             0.000000E+00
                   5.5800             5.012501E-08             9.039274E+01             3.051855E+02             3.496824E+05             1.032089E+00             4.315408E+05             3.936804E+03             1.878477E-05             1.006407E+03             2.676515E-02             5.294241E-08             0.000000E+00             0.000000E+00
                   5.7600             5.010902E-08             9.038486E+01             3.051912E+02             3.496908E+05             1.031980E+00             4.315465E+05             3.936848E+03             1.878503E-05             1.006407E+03             2.676557E-02             5.292091E-08             0.000000E+00             0.000000E+00
                   5.9400             5.009376E-08             9.037728E+01             3.051968E+02             3.496990E+05             1.031875E+00             4.315522E+05             3.936891E+03             1.878530E-05             1.006408E+03             2.676598E-02             5.290031E-08             0.000000E+00             0.000000E+00
                   6.1200             5.007940E-08             9.037010E+01             3.052024E+02             3.497069E+05             1.031773E+00             4.315578E+05             3.936932E+03             1.878557E-05             1.006408E+03             2.676640E-02             5.288086E-08             0.000000E+00             0.000000E+00
                   6.3000             5.006612E-08             9.036339E+01             3.052081E+02             3.497146E+05             1.031678E+00             4.315635E+05             3.936972E+03             1.878584E-05             1.006408E+03             2.676681E-02             5.286278E-08             0.000000E+00             0.000000E+00
                   6.4800             5.005412E-08             9.035724E+01             3.052137E+02             3.497219E+05             1.031589E+00             4.315691E+05             3.937010E+03             1.878611E-05             1.006408E+03             2.676722E-02             5.284630E-08             0.000000E+00             0.000000E+00
                   6.6600             5.004355E-08             9.035175E+01             3.052192E+02             3.497288E+05             1.031507E+00             4.315748E+05             3.937046E+03             1.878637E-05             1.006408E+03             2.676763E-02             5.283165E-08             0.000000E+00             0.000000E+00
                   6.8400             5.003462E-08             9.034700E+01             3.052247E+02             3.497353E+05             1.031434E+00             4.315803E+05             3.937079E+03             1.878664E-05             1.006408E+03             2.676804E-02             5.281906E-08             0.000000E+00             0.000000E+00
