               Volume[m3]            Pressure[kPa]
             5.000000E-08             1.006698E+02
             5.005066E-08             1.049339E+02
             5.009648E-08             1.049328E+02
             5.013763E-08             1.049305E+02
             5.017429E-08             1.049276E+02
             5.020665E-08             1.049244E+02
             5.023489E-08             1.049213E+02
             5.025918E-08             1.049185E+02
             5.027970E-08             1.049160E+02
             5.029663E-08             1.049139E+02
             5.031015E-08             1.049123E+02
             5.032045E-08             1.049111E+02
             5.032769E-08             1.049104E+02
             5.033207E-08             1.049101E+02
             5.033375E-08             1.049102E+02
             5.033292E-08             1.049108E+02
             5.032977E-08             1.049116E+02
             5.032446E-08             1.049129E+02
             5.031718E-08             1.049144E+02
             5.030811E-08             1.049162E+02
             5.029743E-08             1.049183E+02
             5.028532E-08             1.049206E+02
             5.027195E-08             1.049231E+02
             5.025752E-08             1.049258E+02
             5.024219E-08             1.049286E+02
             5.022615E-08             1.049315E+02
             5.020957E-08             1.049345E+02
             5.019265E-08             1.049375E+02
             5.017555E-08             1.049405E+02
             5.015845E-08             1.049435E+02
             5.014155E-08             1.049464E+02
             5.012501E-08             1.049493E+02
             5.010902E-08             1.049520E+02
             5.009376E-08             1.049546E+02
             5.007940E-08             1.049570E+02
             5.006612E-08             1.049592E+02
             5.005412E-08             1.049611E+02
             5.004355E-08             1.049628E+02
             5.003462E-08             1.049641E+02
             5.002748E-08             1.049651E+02
             5.002233E-08             1.049657E+02
             5.001935E-08             1.049660E+02
             5.001871E-08             1.049657E+02
             5.002059E-08             1.049650E+02
             5.002517E-08             1.049638E+02
             5.003263E-08             1.049621E+02
             5.004316E-08             1.049598E+02
             5.005692E-08             1.049568E+02
             5.007411E-08             1.049533E+02
             5.009489E-08             1.049491E+02
             5.011945E-08             1.049442E+02
             5.014796E-08             1.049386E+02
             5.018061E-08             1.049323E+02
             5.021757E-08             1.049252E+02
             5.025903E-08             1.049173E+02
             5.030516E-08             1.049085E+02
             5.035613E-08             1.048990E+02
             5.041214E-08             1.048885E+02
             5.047335E-08             1.048772E+02
             5.053994E-08             1.048650E+02
             5.061210E-08             1.048518E+02
             5.069000E-08             1.048377E+02
             5.077382E-08             1.048226E+02
             5.086374E-08             1.048066E+02
             5.095993E-08             1.047895E+02
             5.106258E-08             1.047715E+02
             5.117185E-08             1.047525E+02
             5.128793E-08             1.047324E+02
             5.141100E-08             1.047113E+02
             5.154123E-08             1.046892E+02
             5.167880E-08             1.046660E+02
             5.182389E-08             1.046419E+02
             5.197667E-08             1.046167E+02
             5.213732E-08             1.045904E+02
             5.230601E-08             1.045632E+02
             5.248293E-08             1.045349E+02
             5.266825E-08             1.045057E+02
             5.286215E-08             1.044754E+02
             5.306479E-08             1.044442E+02
             5.327637E-08             1.044120E+02
             5.349705E-08             1.043789E+02
             5.372700E-08             1.043449E+02
             5.396642E-08             1.043099E+02
             5.421546E-08             1.042741E+02
             5.447431E-08             1.042374E+02
             5.474313E-08             1.041999E+02
             5.502212E-08             1.041616E+02
             5.531143E-08             1.041226E+02
