                   Degree               Volume[m3]            Pressure[kPa]           Temperature[K]        Int. Energy[J/kg]           Density[kg/m3]           Enthalpy[J/kg]          Entropy[J/kg.K]  Dyn. Viscosity[N.s/m^2]       Spec. Heat[J/kg.K]     Therm. Cond[W/(m.K)]                 Mass[kg]    Valve Deflec. mid[mm]    Valve Deflec. tip[mm]
                   0.0000             5.000000E-08             1.007679E+02             3.036977E+02             3.428864E+05             1.156234E+00             4.300205E+05             3.900629E+03             1.866083E-05             1.006505E+03             2.712464E-02             5.781171E-08             0.000000E+00             0.000000E+00
                   0.1800             5.005066E-08             9.325746E+01             3.018101E+02             3.456675E+05             1.076743E+00             4.281376E+05             3.916637E+03             1.862331E-05             1.006315E+03             2.651626E-02             5.477148E-08             0.000000E+00             0.000000E+00
                   0.3600             5.009648E-08             9.323144E+01             3.032003E+02             3.466427E+05             1.071496E+00             4.295366E+05             3.921342E+03             1.869006E-05             1.006370E+03             2.661923E-02             5.455640E-08             0.000000E+00             0.000000E+00
                   0.5400             5.013763E-08             9.322458E+01             3.039052E+02             3.471336E+05             1.068926E+00             4.302460E+05             3.923700E+03             1.872386E-05             1.006398E+03             2.667139E-02             5.447050E-08             0.000000E+00             0.000000E+00
                   0.7200             5.017429E-08             9.322676E+01             3.042602E+02             3.473778E+05             1.067701E+00             4.306033E+05             3.924868E+03             1.874087E-05             1.006412E+03             2.669764E-02             5.444731E-08             0.000000E+00             0.000000E+00
                   0.9000             5.020665E-08             9.323283E+01             3.044378E+02             3.474974E+05             1.067146E+00             4.307820E+05             3.925437E+03             1.874937E-05             1.006420E+03             2.671077E-02             5.445325E-08             0.000000E+00             0.000000E+00
                   1.0800             5.023489E-08             9.324018E+01             3.045260E+02             3.475546E+05             1.066920E+00             4.308708E+05             3.925706E+03             1.875360E-05             1.006423E+03             2.671730E-02             5.447140E-08             0.000000E+00             0.000000E+00
                   1.2600             5.025918E-08             9.324751E+01             3.045695E+02             3.475808E+05             1.066851E+00             4.309145E+05             3.925827E+03             1.875568E-05             1.006425E+03             2.672051E-02             5.449333E-08             0.000000E+00             0.000000E+00
                   1.4400             5.027970E-08             9.325424E+01             3.045905E+02             3.475919E+05             1.066854E+00             4.309357E+05             3.925876E+03             1.875669E-05             1.006426E+03             2.672207E-02             5.451495E-08             0.000000E+00             0.000000E+00
                   1.6200             5.029663E-08             9.326010E+01             3.046002E+02             3.475957E+05             1.066887E+00             4.309454E+05             3.925890E+03             1.875716E-05             1.006427E+03             2.672279E-02             5.453431E-08             0.000000E+00             0.000000E+00
                   1.8000             5.031015E-08             9.326498E+01             3.046043E+02             3.475960E+05             1.066929E+00             4.309495E+05             3.925888E+03             1.875735E-05             1.006427E+03             2.672309E-02             5.455053E-08             0.000000E+00             0.000000E+00
                   1.9800             5.032045E-08             9.326886E+01             3.046056E+02             3.475950E+05             1.066969E+00             4.309508E+05             3.925880E+03             1.875741E-05             1.006427E+03             2.672318E-02             5.456329E-08             0.000000E+00             0.000000E+00
