                   Degree               Volume[m3]            Pressure[kPa]           Temperature[K]        Int. Energy[J/kg]           Density[kg/m3]           Enthalpy[J/kg]          Entropy[J/kg.K]  Dyn. Viscosity[N.s/m^2]       Spec. Heat[J/kg.K]     Therm. Cond[W/(m.K)]                 Mass[kg]    Valve Deflec. mid[mm]    Valve Deflec. tip[mm]
                   0.0000             5.000000E-08             1.006698E+02             3.051557E+02             3.439141E+05             1.149575E+00             4.314883E+05             3.905730E+03             1.872596E-05             1.006562E+03             2.722086E-02             5.747876E-08             0.000000E+00             0.000000E+00
                   0.1800             5.005066E-08             1.049339E+02             3.080493E+02             3.436478E+05             1.186997E+00             4.343919E+05             3.903295E+03             1.892354E-05             1.006745E+03             2.698080E-02             5.889930E-08             0.000000E+00             0.000000E+00
                   0.3600             5.009648E-08             1.049329E+02             3.087091E+02             3.441173E+05             1.184441E+00             4.350561E+05             3.905452E+03             1.895496E-05             1.006774E+03             2.702936E-02             5.882551E-08             0.000000E+00             0.000000E+00
                   0.5400             5.013763E-08             1.049305E+02             3.091511E+02             3.444329E+05             1.182717E+00             4.355012E+05             3.906899E+03             1.897600E-05             1.006793E+03             2.706188E-02             5.878781E-08             0.000000E+00             0.000000E+00
                   0.7200             5.017429E-08             1.049276E+02             3.094465E+02             3.446446E+05             1.181552E+00             4.357985E+05             3.907869E+03             1.899005E-05             1.006805E+03             2.708359E-02             5.877284E-08             0.000000E+00             0.000000E+00
                   0.9000             5.020665E-08             1.049244E+02             3.096432E+02             3.447865E+05             1.180764E+00             4.359966E+05             3.908517E+03             1.899940E-05             1.006814E+03             2.709805E-02             5.877167E-08             0.000000E+00             0.000000E+00
                   1.0800             5.023489E-08             1.049213E+02             3.097738E+02             3.448813E+05             1.180230E+00             4.361282E+05             3.908950E+03             1.900561E-05             1.006819E+03             2.710765E-02             5.877837E-08             0.000000E+00             0.000000E+00
                   1.2600             5.025918E-08             1.049185E+02             3.098602E+02             3.449445E+05             1.179869E+00             4.362152E+05             3.909239E+03             1.900972E-05             1.006823E+03             2.711400E-02             5.878904E-08             0.000000E+00             0.000000E+00
                   1.4400             5.027970E-08             1.049160E+02             3.099172E+02             3.449867E+05             1.179623E+00             4.362725E+05             3.909431E+03             1.901242E-05             1.006826E+03             2.711819E-02             5.880109E-08             0.000000E+00             0.000000E+00
                   1.6200             5.029663E-08             1.049140E+02             3.099545E+02             3.450146E+05             1.179458E+00             4.363101E+05             3.909558E+03             1.901420E-05             1.006827E+03             2.712093E-02             5.881289E-08             0.000000E+00             0.000000E+00
