                   Degree               Volume[m3]            Pressure[kPa]           Temperature[K]        Int. Energy[J/kg]           Density[kg/m3]           Enthalpy[J/kg]          Entropy[J/kg.K]  Dyn. Viscosity[N.s/m^2]       Spec. Heat[J/kg.K]     Therm. Cond[W/(m.K)]                 Mass[kg]    Valve Deflec. mid[mm]    Valve Deflec. tip[mm]
                   0.0000             5.000000E-08             1.009281E+02             3.037310E+02             3.428894E+05             1.157945E+00             4.300537E+05             3.900282E+03             1.866240E-05             1.006509E+03             2.712688E-02             5.789726E-08             0.000000E+00             0.000000E+00
                   0.1800             5.005066E-08             1.108916E+02             3.121622E+02             3.434153E+05             1.237836E+00             4.385205E+05             3.900761E+03             1.911979E-05             1.007012E+03             2.728476E-02             6.075460E-08             0.000000E+00             0.000000E+00
                   0.3600             5.009648E-08             1.109179E+02             3.141619E+02             3.447973E+05             1.230228E+00             4.405343E+05             3.907124E+03             1.921441E-05             1.007104E+03             2.743120E-02             6.042620E-08             0.000000E+00             0.000000E+00
                   0.5400             5.013763E-08             1.109184E+02             3.149334E+02             3.453360E+05             1.227213E+00             4.413113E+05             3.909593E+03             1.925085E-05             1.007140E+03             2.748761E-02             6.032476E-08             0.000000E+00             0.000000E+00
                   0.7200             5.017429E-08             1.109099E+02             3.152219E+02             3.455426E+05             1.225993E+00             4.416019E+05             3.910537E+03             1.926446E-05             1.007154E+03             2.750870E-02             6.030882E-08             0.000000E+00             0.000000E+00
                   0.9000             5.020665E-08             1.108991E+02             3.153236E+02             3.456200E+05             1.225477E+00             4.417043E+05             3.910890E+03             1.926926E-05             1.007159E+03             2.751612E-02             6.032323E-08             0.000000E+00             0.000000E+00
                   1.0800             5.023489E-08             1.108884E+02             3.153539E+02             3.456475E+05             1.225240E+00             4.417349E+05             3.911015E+03             1.927069E-05             1.007160E+03             2.751833E-02             6.034666E-08             0.000000E+00             0.000000E+00
                   1.2600             5.025918E-08             1.108787E+02             3.153579E+02             3.456559E+05             1.225118E+00             4.417388E+05             3.911052E+03             1.927087E-05             1.007160E+03             2.751862E-02             6.037097E-08             0.000000E+00             0.000000E+00
                   1.4400             5.027970E-08             1.108704E+02             3.153527E+02             3.456572E+05             1.225047E+00             4.417337E+05             3.911057E+03             1.927063E-05             1.007160E+03             2.751824E-02             6.039311E-08             0.000000E+00             0.000000E+00
                   1.6200             5.029663E-08             1.108636E+02             3.153452E+02             3.456561E+05             1.225001E+00             4.417262E+05             3.911051E+03             1.927027E-05             1.007159E+03             2.751769E-02             6.041203E-08             0.000000E+00             0.000000E+00
