                   Degree               Volume[m3]            Pressure[kPa]           Temperature[K]        Int. Energy[J/kg]           Density[kg/m3]           Enthalpy[J/kg]          Entropy[J/kg.K]  Dyn. Viscosity[N.s/m^2]       Spec. Heat[J/kg.K]     Therm. Cond[W/(m.K)]                 Mass[kg]    Valve Deflec. mid[mm]    Valve Deflec. tip[mm]
                   0.0000             5.000000E-08             1.010200E+02             3.038646E+02             3.429852E+05             1.158489E+00             4.301880E+05             3.900463E+03             1.866842E-05             1.006515E+03             2.713573E-02             5.792443E-08             0.000000E+00             0.000000E+00
                   0.1800             5.005066E-08             1.108307E+02             3.121234E+02             3.434778E+05             1.237311E+00             4.384815E+05             3.900794E+03             1.911794E-05             1.007009E+03             2.728189E-02             6.074724E-08             0.000000E+00             0.000000E+00
                   0.3600             5.009648E-08             1.108561E+02             3.140947E+02             3.448413E+05             1.229807E+00             4.404667E+05             3.907069E+03             1.921123E-05             1.007100E+03             2.742626E-02             6.042415E-08             0.000000E+00             0.000000E+00
                   0.5400             5.013763E-08             1.108568E+02             3.148697E+02             3.453828E+05             1.226779E+00             4.412473E+05             3.909549E+03             1.924783E-05             1.007137E+03             2.748294E-02             6.032211E-08             0.000000E+00             0.000000E+00
                   0.7200             5.017429E-08             1.108487E+02             3.151669E+02             3.455953E+05             1.225531E+00             4.415465E+05             3.910520E+03             1.926185E-05             1.007150E+03             2.750465E-02             6.030471E-08             0.000000E+00             0.000000E+00
                   0.9000             5.020665E-08             1.108383E+02             3.152759E+02             3.456777E+05             1.224991E+00             4.416564E+05             3.910895E+03             1.926700E-05             1.007156E+03             2.751262E-02             6.031787E-08             0.000000E+00             0.000000E+00
                   1.0800             5.023489E-08             1.108280E+02             3.153120E+02             3.457091E+05             1.224737E+00             4.416927E+05             3.911037E+03             1.926870E-05             1.007157E+03             2.751525E-02             6.034036E-08             0.000000E+00             0.000000E+00
                   1.2600             5.025918E-08             1.108187E+02             3.153204E+02             3.457206E+05             1.224601E+00             4.417013E+05             3.911088E+03             1.926910E-05             1.007157E+03             2.751587E-02             6.036395E-08             0.000000E+00             0.000000E+00
                   1.4400             5.027970E-08             1.108107E+02             3.153191E+02             3.457245E+05             1.224518E+00             4.417000E+05             3.911105E+03             1.926903E-05             1.007157E+03             2.751577E-02             6.038549E-08             0.000000E+00             0.000000E+00
                   1.6200             5.029663E-08             1.108042E+02             3.153150E+02             3.457257E+05             1.224461E+00             4.416959E+05             3.911109E+03             1.926884E-05             1.007157E+03             2.751547E-02             6.040386E-08             0.000000E+00             0.000000E+00
