                   Degree               Volume[m3]            Pressure[kPa]           Temperature[K]        Int. Energy[J/kg]           Density[kg/m3]           Enthalpy[J/kg]          Entropy[J/kg.K]  Dyn. Viscosity[N.s/m^2]       Spec. Heat[J/kg.K]     Therm. Cond[W/(m.K)]                 Mass[kg]    Valve Deflec. mid[mm]    Valve Deflec. tip[mm]
                   0.0000             5.000000E-08             1.008691E+02             3.037727E+02             3.429195E+05             1.157109E+00             4.300958E+05             3.900589E+03             1.866424E-05             1.006510E+03             2.712962E-02             5.785544E-08             0.000000E+00             0.000000E+00
                   0.1800             5.005066E-08             1.108283E+02             3.122067E+02             3.434459E+05             1.236952E+00             4.385655E+05             3.901069E+03             1.912189E-05             1.007013E+03             2.728800E-02             6.071104E-08             0.000000E+00             0.000000E+00
                   0.3600             5.009648E-08             1.108545E+02             3.142070E+02             3.448282E+05             1.229349E+00             4.405798E+05             3.907433E+03             1.921653E-05             1.007105E+03             2.743448E-02             6.038283E-08             0.000000E+00             0.000000E+00
                   0.5400             5.013763E-08             1.108551E+02             3.149786E+02             3.453670E+05             1.226336E+00             4.413569E+05             3.909901E+03             1.925297E-05             1.007142E+03             2.749089E-02             6.028146E-08             0.000000E+00             0.000000E+00
                   0.7200             5.017429E-08             1.108466E+02             3.152671E+02             3.455736E+05             1.225117E+00             4.416475E+05             3.910846E+03             1.926658E-05             1.007155E+03             2.751198E-02             6.026555E-08             0.000000E+00             0.000000E+00
                   0.9000             5.020665E-08             1.108357E+02             3.153687E+02             3.456509E+05             1.224601E+00             4.417499E+05             3.911198E+03             1.927138E-05             1.007160E+03             2.751940E-02             6.027995E-08             0.000000E+00             0.000000E+00
                   1.0800             5.023489E-08             1.108250E+02             3.153991E+02             3.456784E+05             1.224365E+00             4.417804E+05             3.911323E+03             1.927281E-05             1.007161E+03             2.752161E-02             6.030337E-08             0.000000E+00             0.000000E+00
                   1.2600             5.025918E-08             1.108154E+02             3.154030E+02             3.456868E+05             1.224243E+00             4.417844E+05             3.911360E+03             1.927299E-05             1.007161E+03             2.752189E-02             6.032766E-08             0.000000E+00             0.000000E+00
                   1.4400             5.027970E-08             1.108071E+02             3.153978E+02             3.456882E+05             1.224172E+00             4.417792E+05             3.911366E+03             1.927275E-05             1.007161E+03             2.752152E-02             6.034979E-08             0.000000E+00             0.000000E+00
                   1.6200             5.029663E-08             1.108003E+02             3.153903E+02             3.456870E+05             1.224125E+00             4.417717E+05             3.911359E+03             1.927239E-05             1.007160E+03             2.752097E-02             6.036869E-08             0.000000E+00             0.000000E+00
                   1.8000             5.031015E-08             1.107949E+02             3.153830E+02             3.456852E+05             1.224094E+00             4.417643E+05             3.911350E+03             1.927204E-05             1.007160E+03             2.752043E-02             6.038408E-08             0.000000E+00             0.000000E+00
                   1.9800             5.032045E-08             1.107908E+02             3.153768E+02             3.456834E+05             1.224073E+00             4.417581E+05             3.911341E+03             1.927175E-05             1.007160E+03             2.751997E-02             6.039596E-08             0.000000E+00             0.000000E+00
                   2.1600             5.032769E-08             1.107880E+02             3.153720E+02             3.456818E+05             1.224061E+00             4.417532E+05             3.911333E+03             1.927152E-05             1.007159E+03             2.751962E-02             6.040446E-08             0.000000E+00             0.000000E+00
                   2.3400             5.033207E-08             1.107864E+02             3.153686E+02             3.456806E+05             1.224057E+00             4.417499E+05             3.911326E+03             1.927136E-05             1.007159E+03             2.751938E-02             6.040975E-08             0.000000E+00             0.000000E+00
                   2.5200             5.033375E-08             1.107860E+02             3.153667E+02             3.456797E+05             1.224060E+00             4.417479E+05             3.911321E+03             1.927127E-05             1.007159E+03             2.751924E-02             6.041202E-08             0.000000E+00             0.000000E+00
                   2.7000             5.033292E-08             1.107866E+02             3.153662E+02             3.456792E+05             1.224069E+00             4.417474E+05             3.911318E+03             1.927125E-05             1.007159E+03             2.751920E-02             6.041146E-08             0.000000E+00             0.000000E+00
                   2.8800             5.032977E-08             1.107882E+02             3.153669E+02             3.456790E+05             1.224083E+00             4.417481E+05             3.911316E+03             1.927128E-05             1.007159E+03             2.751925E-02             6.040828E-08             0.000000E+00             0.000000E+00
                   3.0600             5.032446E-08             1.107907E+02             3.153688E+02             3.456791E+05             1.224104E+00             4.417500E+05             3.911315E+03             1.927137E-05             1.007159E+03             2.751939E-02             6.040267E-08             0.000000E+00             0.000000E+00
                   3.2400             5.031718E-08             1.107941E+02             3.153718E+02             3.456795E+05             1.224129E+00             4.417531E+05             3.911316E+03             1.927152E-05             1.007159E+03             2.751961E-02             6.039484E-08             0.000000E+00             0.000000E+00
                   3.4200             5.030811E-08             1.107981E+02             3.153758E+02             3.456802E+05             1.224158E+00             4.417571E+05             3.911319E+03             1.927171E-05             1.007160E+03             2.751990E-02             6.038498E-08             0.000000E+00             0.000000E+00
                   3.6000             5.029743E-08             1.108029E+02             3.153807E+02             3.456811E+05             1.224191E+00             4.417620E+05             3.911322E+03             1.927194E-05             1.007160E+03             2.752027E-02             6.037330E-08             0.000000E+00             0.000000E+00
