                   Degree               Volume[m3]            Pressure[kPa]           Temperature[K]        Int. Energy[J/kg]           Density[kg/m3]           Enthalpy[J/kg]          Entropy[J/kg.K]  Dyn. Viscosity[N.s/m^2]       Spec. Heat[J/kg.K]     Therm. Cond[W/(m.K)]                 Mass[kg]    Valve Deflec. mid[mm]    Valve Deflec. tip[mm]
                   0.0000             5.000000E-08             1.008691E+02             3.037727E+02             3.429195E+05             1.157109E+00             4.300958E+05             3.900589E+03             1.866424E-05             1.006510E+03             2.712962E-02             5.785544E-08             0.000000E+00             0.000000E+00
                   0.1800             5.005066E-08             1.108285E+02             3.122093E+02             3.434478E+05             1.236944E+00             4.385681E+05             3.901077E+03             1.912201E-05             1.007013E+03             2.728819E-02             6.071065E-08             0.000000E+00             0.000000E+00
                   0.3600             5.009648E-08             1.108550E+02             3.142136E+02             3.448330E+05             1.229328E+00             4.405865E+05             3.907453E+03             1.921685E-05             1.007106E+03             2.743496E-02             6.038176E-08             0.000000E+00             0.000000E+00
                   0.5400             5.013763E-08             1.108557E+02             3.149893E+02             3.453746E+05             1.226301E+00             4.413676E+05             3.909934E+03             1.925347E-05             1.007142E+03             2.749167E-02             6.027971E-08             0.000000E+00             0.000000E+00
                   0.7200             5.017429E-08             1.108474E+02             3.152817E+02             3.455840E+05             1.225069E+00             4.416622E+05             3.910890E+03             1.926727E-05             1.007156E+03             2.751305E-02             6.026312E-08             0.000000E+00             0.000000E+00
                   0.9000             5.020665E-08             1.108367E+02             3.153872E+02             3.456640E+05             1.224540E+00             4.417685E+05             3.911255E+03             1.927225E-05             1.007161E+03             2.752075E-02             6.027688E-08             0.000000E+00             0.000000E+00
                   1.0800             5.023489E-08             1.108262E+02             3.154212E+02             3.456941E+05             1.224292E+00             4.418028E+05             3.911391E+03             1.927385E-05             1.007162E+03             2.752323E-02             6.029966E-08             0.000000E+00             0.000000E+00
                   1.2600             5.025918E-08             1.108167E+02             3.154288E+02             3.457051E+05             1.224158E+00             4.418104E+05             3.911439E+03             1.927421E-05             1.007163E+03             2.752378E-02             6.032333E-08             0.000000E+00             0.000000E+00
                   1.4400             5.027970E-08             1.108086E+02             3.154272E+02             3.457090E+05             1.224074E+00             4.418088E+05             3.911455E+03             1.927413E-05             1.007162E+03             2.752366E-02             6.034485E-08             0.000000E+00             0.000000E+00
                   1.6200             5.029663E-08             1.108020E+02             3.154232E+02             3.457103E+05             1.224016E+00             4.418048E+05             3.911460E+03             1.927394E-05             1.007162E+03             2.752336E-02             6.036316E-08             0.000000E+00             0.000000E+00
                   1.8000             5.031015E-08             1.107967E+02             3.154192E+02             3.457109E+05             1.223973E+00             4.418008E+05             3.911461E+03             1.927375E-05             1.007162E+03             2.752308E-02             6.037797E-08             0.000000E+00             0.000000E+00
                   1.9800             5.032045E-08             1.107928E+02             3.154164E+02             3.457114E+05             1.223941E+00             4.417979E+05             3.911462E+03             1.927362E-05             1.007162E+03             2.752286E-02             6.038927E-08             0.000000E+00             0.000000E+00
                   2.1600             5.032769E-08             1.107902E+02             3.154148E+02             3.457122E+05             1.223918E+00             4.417964E+05             3.911464E+03             1.927354E-05             1.007161E+03             2.752275E-02             6.039721E-08             0.000000E+00             0.000000E+00
                   2.3400             5.033207E-08             1.107888E+02             3.154147E+02             3.457132E+05             1.223903E+00             4.417963E+05             3.911467E+03             1.927354E-05             1.007161E+03             2.752274E-02             6.040195E-08             0.000000E+00             0.000000E+00
                   2.5200             5.033375E-08             1.107885E+02             3.154160E+02             3.457146E+05             1.223895E+00             4.417976E+05             3.911472E+03             1.927360E-05             1.007162E+03             2.752284E-02             6.040367E-08             0.000000E+00             0.000000E+00
                   2.7000             5.033292E-08             1.107892E+02             3.154186E+02             3.457163E+05             1.223893E+00             4.418002E+05             3.911478E+03             1.927372E-05             1.007162E+03             2.752303E-02             6.040258E-08             0.000000E+00             0.000000E+00
                   2.8800             5.032977E-08             1.107910E+02             3.154224E+02             3.457182E+05             1.223898E+00             4.418040E+05             3.911486E+03             1.927390E-05             1.007162E+03             2.752331E-02             6.039887E-08             0.000000E+00             0.000000E+00
                   3.0600             5.032446E-08             1.107936E+02             3.154274E+02             3.457205E+05             1.223908E+00             4.418090E+05             3.911495E+03             1.927414E-05             1.007162E+03             2.752367E-02             6.039275E-08             0.000000E+00             0.000000E+00
                   3.2400             5.031718E-08             1.107971E+02             3.154334E+02             3.457230E+05             1.223923E+00             4.418151E+05             3.911505E+03             1.927442E-05             1.007162E+03             2.752411E-02             6.038440E-08             0.000000E+00             0.000000E+00
                   3.4200             5.030811E-08             1.108013E+02             3.154404E+02             3.457258E+05             1.223942E+00             4.418221E+05             3.911516E+03             1.927475E-05             1.007163E+03             2.752462E-02             6.037404E-08             0.000000E+00             0.000000E+00
                   3.6000             5.029743E-08             1.108062E+02             3.154483E+02             3.457288E+05             1.223966E+00             4.418301E+05             3.911529E+03             1.927512E-05             1.007163E+03             2.752520E-02             6.036185E-08             0.000000E+00             0.000000E+00
                   3.7800             5.028532E-08             1.108117E+02             3.154569E+02             3.457320E+05             1.223993E+00             4.418388E+05             3.911542E+03             1.927553E-05             1.007164E+03             2.752584E-02             6.034806E-08             0.000000E+00             0.000000E+00
                   3.9600             5.027195E-08             1.108177E+02             3.154663E+02             3.457354E+05             1.224023E+00             4.418482E+05             3.911557E+03             1.927598E-05             1.007164E+03             2.752652E-02             6.033284E-08             0.000000E+00             0.000000E+00
                   4.1400             5.025752E-08             1.108242E+02             3.154763E+02             3.457389E+05             1.224055E+00             4.418582E+05             3.911572E+03             1.927645E-05             1.007165E+03             2.752725E-02             6.031641E-08             0.000000E+00             0.000000E+00
                   4.3200             5.024219E-08             1.108310E+02             3.154868E+02             3.457426E+05             1.224090E+00             4.418688E+05             3.911588E+03             1.927695E-05             1.007165E+03             2.752802E-02             6.029896E-08             0.000000E+00             0.000000E+00
                   4.5000             5.022615E-08             1.108382E+02             3.154977E+02             3.457464E+05             1.224126E+00             4.418798E+05             3.911604E+03             1.927746E-05             1.007166E+03             2.752882E-02             6.028069E-08             0.000000E+00             0.000000E+00
                   4.6800             5.020957E-08             1.108455E+02             3.155090E+02             3.457503E+05             1.224164E+00             4.418911E+05             3.911621E+03             1.927799E-05             1.007167E+03             2.752965E-02             6.026182E-08             0.000000E+00             0.000000E+00
                   4.8600             5.019265E-08             1.108530E+02             3.155205E+02             3.457543E+05             1.224202E+00             4.419027E+05             3.911638E+03             1.927854E-05             1.007167E+03             2.753049E-02             6.024252E-08             0.000000E+00             0.000000E+00
                   5.0400             5.017555E-08             1.108606E+02             3.155321E+02             3.457583E+05             1.224240E+00             4.419144E+05             3.911656E+03             1.927909E-05             1.007168E+03             2.753134E-02             6.022301E-08             0.000000E+00             0.000000E+00
                   5.2200             5.015845E-08             1.108681E+02             3.155438E+02             3.457623E+05             1.224277E+00             4.419262E+05             3.911673E+03             1.927964E-05             1.007169E+03             2.753220E-02             6.020349E-08             0.000000E+00             0.000000E+00
                   5.4000             5.014155E-08             1.108755E+02             3.155555E+02             3.457664E+05             1.224314E+00             4.419379E+05             3.911691E+03             1.928019E-05             1.007169E+03             2.753305E-02             6.018416E-08             0.000000E+00             0.000000E+00
                   5.5800             5.012501E-08             1.108828E+02             3.155670E+02             3.457704E+05             1.224350E+00             4.419495E+05             3.911709E+03             1.928074E-05             1.007170E+03             2.753390E-02             6.016521E-08             0.000000E+00             0.000000E+00
                   5.7600             5.010902E-08             1.108898E+02             3.155783E+02             3.457745E+05             1.224383E+00             4.419609E+05             3.911727E+03             1.928127E-05             1.007171E+03             2.753473E-02             6.014685E-08             0.000000E+00             0.000000E+00
                   5.9400             5.009376E-08             1.108965E+02             3.155893E+02             3.457784E+05             1.224414E+00             4.419719E+05             3.911745E+03             1.928179E-05             1.007171E+03             2.753553E-02             6.012927E-08             0.000000E+00             0.000000E+00
                   6.1200             5.007940E-08             1.109028E+02             3.155999E+02             3.457823E+05             1.224443E+00             4.419826E+05             3.911762E+03             1.928229E-05             1.007172E+03             2.753630E-02             6.011268E-08             0.000000E+00             0.000000E+00
                   6.3000             5.006612E-08             1.109086E+02             3.156099E+02             3.457861E+05             1.224467E+00             4.419927E+05             3.911779E+03             1.928276E-05             1.007172E+03             2.753704E-02             6.009728E-08             0.000000E+00             0.000000E+00
                   6.4800             5.005412E-08             1.109138E+02             3.156194E+02             3.457897E+05             1.224488E+00             4.420022E+05             3.911796E+03             1.928321E-05             1.007173E+03             2.753773E-02             6.008327E-08             0.000000E+00             0.000000E+00
                   6.6600             5.004355E-08             1.109184E+02             3.156281E+02             3.457932E+05             1.224505E+00             4.420110E+05             3.911812E+03             1.928362E-05             1.007173E+03             2.753837E-02             6.007085E-08             0.000000E+00             0.000000E+00
                   6.8400             5.003462E-08             1.109222E+02             3.156361E+02             3.457966E+05             1.224517E+00             4.420189E+05             3.911827E+03             1.928400E-05             1.007174E+03             2.753895E-02             6.006021E-08             0.000000E+00             0.000000E+00
                   7.0200             5.002748E-08             1.109253E+02             3.156431E+02             3.457997E+05             1.224523E+00             4.420260E+05             3.911842E+03             1.928433E-05             1.007174E+03             2.753947E-02             6.005156E-08             0.000000E+00             0.000000E+00
                   7.2000             5.002233E-08             1.109274E+02             3.156491E+02             3.458027E+05             1.224523E+00             4.420321E+05             3.911856E+03             1.928462E-05             1.007175E+03             2.753991E-02             6.004509E-08             0.000000E+00             0.000000E+00
                   7.3800             5.001935E-08             1.109286E+02             3.156541E+02             3.458054E+05             1.224517E+00             4.420371E+05             3.911868E+03             1.928485E-05             1.007175E+03             2.754027E-02             6.004102E-08             0.000000E+00             0.000000E+00
                   7.5600             5.001871E-08             1.109288E+02             3.156579E+02             3.458078E+05             1.224504E+00             4.420409E+05             3.911880E+03             1.928503E-05             1.007175E+03             2.754055E-02             6.003953E-08             0.000000E+00             0.000000E+00
                   7.7400             5.002059E-08             1.109278E+02             3.156604E+02             3.458100E+05             1.224483E+00             4.420434E+05             3.911891E+03             1.928515E-05             1.007175E+03             2.754073E-02             6.004082E-08             0.000000E+00             0.000000E+00
                   7.9200             5.002517E-08             1.109256E+02             3.156615E+02             3.458119E+05             1.224455E+00             4.420446E+05             3.911900E+03             1.928520E-05             1.007175E+03             2.754081E-02             6.004510E-08             0.000000E+00             0.000000E+00
                   8.1000             5.003263E-08             1.109221E+02             3.156612E+02             3.458134E+05             1.224418E+00             4.420442E+05             3.911908E+03             1.928518E-05             1.007175E+03             2.754079E-02             6.005257E-08             0.000000E+00             0.000000E+00
                   8.2800             5.004316E-08             1.109173E+02             3.156593E+02             3.458146E+05             1.224372E+00             4.420424E+05             3.911914E+03             1.928509E-05             1.007175E+03             2.754065E-02             6.006342E-08             0.000000E+00             0.000000E+00
                   8.4600             5.005692E-08             1.109110E+02             3.156557E+02             3.458155E+05             1.224316E+00             4.420388E+05             3.911919E+03             1.928492E-05             1.007175E+03             2.754039E-02             6.007786E-08             0.000000E+00             0.000000E+00
                   8.6400             5.007411E-08             1.109033E+02             3.156505E+02             3.458159E+05             1.224251E+00             4.420335E+05             3.911922E+03             1.928467E-05             1.007174E+03             2.754000E-02             6.009608E-08             0.000000E+00             0.000000E+00
                   8.8200             5.009489E-08             1.108939E+02             3.156434E+02             3.458160E+05             1.224176E+00             4.420264E+05             3.911924E+03             1.928434E-05             1.007174E+03             2.753948E-02             6.011828E-08             0.000000E+00             0.000000E+00
                   9.0000             5.011945E-08             1.108829E+02             3.156344E+02             3.458156E+05             1.224089E+00             4.420173E+05             3.911924E+03             1.928391E-05             1.007173E+03             2.753882E-02             6.014467E-08             0.000000E+00             0.000000E+00
                   9.1800             5.014796E-08             1.108702E+02             3.156234E+02             3.458148E+05             1.223992E+00             4.420063E+05             3.911922E+03             1.928339E-05             1.007173E+03             2.753801E-02             6.017544E-08             0.000000E+00             0.000000E+00
