                   Degree               Volume[m3]            Pressure[kPa]           Temperature[K]        Int. Energy[J/kg]           Density[kg/m3]           Enthalpy[J/kg]          Entropy[J/kg.K]  Dyn. Viscosity[N.s/m^2]       Spec. Heat[J/kg.K]     Therm. Cond[W/(m.K)]                 Mass[kg]    Valve Deflec. mid[mm]    Valve Deflec. tip[mm]
                   0.0000             5.000000E-08             1.006643E+02             3.050255E+02             3.438369E+05             1.150004E+00             4.313573E+05             3.905316E+03             1.872015E-05             1.006556E+03             2.721228E-02             5.750022E-08             0.000000E+00             0.000000E+00
                   0.1800             5.005066E-08             9.626252E+01             3.035537E+02             3.451973E+05             1.105049E+00             4.298856E+05             3.913311E+03             1.870744E-05             1.006430E+03             2.664633E-02             5.582673E-08             0.000000E+00             0.000000E+00
                   0.3600             5.009648E-08             9.626020E+01             3.042328E+02             3.456758E+05             1.102550E+00             4.305690E+05             3.915567E+03             1.873998E-05             1.006457E+03             2.669655E-02             5.575141E-08             0.000000E+00             0.000000E+00
                   0.5400             5.013763E-08             9.626085E+01             3.046869E+02             3.459945E+05             1.100911E+00             4.310261E+05             3.917066E+03             1.876173E-05             1.006476E+03             2.673012E-02             5.571393E-08             0.000000E+00             0.000000E+00
                   0.7200             5.017429E-08             9.626322E+01             3.049900E+02             3.462064E+05             1.099841E+00             4.313311E+05             3.918060E+03             1.877624E-05             1.006488E+03             2.675251E-02             5.570009E-08             0.000000E+00             0.000000E+00
                   0.9000             5.020665E-08             9.626647E+01             3.051921E+02             3.463468E+05             1.099148E+00             4.315345E+05             3.918717E+03             1.878591E-05             1.006497E+03             2.676744E-02             5.570046E-08             0.000000E+00             0.000000E+00
                   1.0800             5.023489E-08             9.627007E+01             3.053268E+02             3.464399E+05             1.098703E+00             4.316701E+05             3.919150E+03             1.879235E-05             1.006502E+03             2.677740E-02             5.570876E-08             0.000000E+00             0.000000E+00
                   1.2600             5.025918E-08             9.627367E+01             3.054165E+02             3.465012E+05             1.098421E+00             4.317604E+05             3.919435E+03             1.879664E-05             1.006506E+03             2.678402E-02             5.572095E-08             0.000000E+00             0.000000E+00
                   1.4400             5.027970E-08             9.627706E+01             3.054760E+02             3.465414E+05             1.098245E+00             4.318203E+05             3.919621E+03             1.879949E-05             1.006508E+03             2.678841E-02             5.573439E-08             0.000000E+00             0.000000E+00
                   1.6200             5.029663E-08             9.628010E+01             3.055153E+02             3.465676E+05             1.098138E+00             4.318598E+05             3.919741E+03             1.880137E-05             1.006510E+03             2.679131E-02             5.574739E-08             0.000000E+00             0.000000E+00
                   1.8000             5.031015E-08             9.628271E+01             3.055411E+02             3.465845E+05             1.098075E+00             4.318858E+05             3.919818E+03             1.880260E-05             1.006511E+03             2.679322E-02             5.575889E-08             0.000000E+00             0.000000E+00
                   1.9800             5.032045E-08             9.628485E+01             3.055579E+02             3.465954E+05             1.098039E+00             4.319027E+05             3.919867E+03             1.880340E-05             1.006512E+03             2.679446E-02             5.576824E-08             0.000000E+00             0.000000E+00
                   2.1600             5.032769E-08             9.628650E+01             3.055687E+02             3.466023E+05             1.098019E+00             4.319135E+05             3.919898E+03             1.880392E-05             1.006512E+03             2.679526E-02             5.577508E-08             0.000000E+00             0.000000E+00
                   2.3400             5.033207E-08             9.628766E+01             3.055755E+02             3.466066E+05             1.098007E+00             4.319204E+05             3.919917E+03             1.880425E-05             1.006513E+03             2.679576E-02             5.577925E-08             0.000000E+00             0.000000E+00
                   2.5200             5.033375E-08             9.628834E+01             3.055797E+02             3.466094E+05             1.098000E+00             4.319246E+05             3.919929E+03             1.880445E-05             1.006513E+03             2.679607E-02             5.578070E-08             0.000000E+00             0.000000E+00
                   2.7000             5.033292E-08             9.628856E+01             3.055822E+02             3.466112E+05             1.097993E+00             4.319271E+05             3.919936E+03             1.880457E-05             1.006513E+03             2.679626E-02             5.577946E-08             0.000000E+00             0.000000E+00
                   2.8800             5.032977E-08             9.628834E+01             3.055835E+02             3.466124E+05             1.097986E+00             4.319284E+05             3.919941E+03             1.880463E-05             1.006513E+03             2.679635E-02             5.577565E-08             0.000000E+00             0.000000E+00
                   3.0600             5.032446E-08             9.628770E+01             3.055841E+02             3.466133E+05             1.097977E+00             4.319291E+05             3.919945E+03             1.880466E-05             1.006513E+03             2.679640E-02             5.576939E-08             0.000000E+00             0.000000E+00
                   3.2400             5.031718E-08             9.628669E+01             3.055843E+02             3.466141E+05             1.097964E+00             4.319292E+05             3.919949E+03             1.880467E-05             1.006513E+03             2.679641E-02             5.576085E-08             0.000000E+00             0.000000E+00
                   3.4200             5.030811E-08             9.628531E+01             3.055842E+02             3.466149E+05             1.097949E+00             4.319291E+05             3.919953E+03             1.880466E-05             1.006513E+03             2.679640E-02             5.575021E-08             0.000000E+00             0.000000E+00
                   3.6000             5.029743E-08             9.628361E+01             3.055840E+02             3.466158E+05             1.097931E+00             4.319289E+05             3.919957E+03             1.880465E-05             1.006513E+03             2.679639E-02             5.573766E-08             0.000000E+00             0.000000E+00
                   3.7800             5.028532E-08             9.628162E+01             3.055836E+02             3.466168E+05             1.097909E+00             4.319286E+05             3.919962E+03             1.880464E-05             1.006513E+03             2.679636E-02             5.572339E-08             0.000000E+00             0.000000E+00
                   3.9600             5.027195E-08             9.627936E+01             3.055833E+02             3.466179E+05             1.097884E+00             4.319283E+05             3.919968E+03             1.880462E-05             1.006513E+03             2.679634E-02             5.570762E-08             0.000000E+00             0.000000E+00
                   4.1400             5.025752E-08             9.627687E+01             3.055830E+02             3.466191E+05             1.097857E+00             4.319280E+05             3.919974E+03             1.880461E-05             1.006513E+03             2.679632E-02             5.569055E-08             0.000000E+00             0.000000E+00
                   4.3200             5.024219E-08             9.627419E+01             3.055828E+02             3.466204E+05             1.097827E+00             4.319277E+05             3.919981E+03             1.880459E-05             1.006513E+03             2.679630E-02             5.567239E-08             0.000000E+00             0.000000E+00
                   4.5000             5.022615E-08             9.627134E+01             3.055826E+02             3.466219E+05             1.097795E+00             4.319276E+05             3.919989E+03             1.880458E-05             1.006513E+03             2.679628E-02             5.565336E-08             0.000000E+00             0.000000E+00
                   4.6800             5.020957E-08             9.626835E+01             3.055825E+02             3.466235E+05             1.097762E+00             4.319274E+05             3.919998E+03             1.880458E-05             1.006513E+03             2.679627E-02             5.563366E-08             0.000000E+00             0.000000E+00
                   4.8600             5.019265E-08             9.626527E+01             3.055824E+02             3.466251E+05             1.097727E+00             4.319274E+05             3.920007E+03             1.880457E-05             1.006513E+03             2.679627E-02             5.561350E-08             0.000000E+00             0.000000E+00
                   5.0400             5.017555E-08             9.626211E+01             3.055824E+02             3.466269E+05             1.097691E+00             4.319274E+05             3.920016E+03             1.880457E-05             1.006513E+03             2.679627E-02             5.559311E-08             0.000000E+00             0.000000E+00
                   5.2200             5.015845E-08             9.625893E+01             3.055825E+02             3.466287E+05             1.097654E+00             4.319275E+05             3.920026E+03             1.880458E-05             1.006512E+03             2.679627E-02             5.557270E-08             0.000000E+00             0.000000E+00
                   5.4000             5.014155E-08             9.625574E+01             3.055827E+02             3.466305E+05             1.097617E+00             4.319277E+05             3.920036E+03             1.880459E-05             1.006512E+03             2.679628E-02             5.555248E-08             0.000000E+00             0.000000E+00
                   5.5800             5.012501E-08             9.625259E+01             3.055829E+02             3.466324E+05             1.097580E+00             4.319279E+05             3.920046E+03             1.880460E-05             1.006512E+03             2.679630E-02             5.553267E-08             0.000000E+00             0.000000E+00
                   5.7600             5.010902E-08             9.624950E+01             3.055832E+02             3.466342E+05             1.097544E+00             4.319282E+05             3.920057E+03             1.880461E-05             1.006512E+03             2.679632E-02             5.551348E-08             0.000000E+00             0.000000E+00
                   5.9400             5.009376E-08             9.624652E+01             3.055836E+02             3.466360E+05             1.097509E+00             4.319286E+05             3.920067E+03             1.880463E-05             1.006512E+03             2.679635E-02             5.549513E-08             0.000000E+00             0.000000E+00
                   6.1200             5.007940E-08             9.624366E+01             3.055840E+02             3.466378E+05             1.097475E+00             4.319290E+05             3.920076E+03             1.880465E-05             1.006512E+03             2.679638E-02             5.547783E-08             0.000000E+00             0.000000E+00
                   6.3000             5.006612E-08             9.624098E+01             3.055844E+02             3.466395E+05             1.097443E+00             4.319295E+05             3.920086E+03             1.880467E-05             1.006512E+03             2.679641E-02             5.546180E-08             0.000000E+00             0.000000E+00
                   6.4800             5.005412E-08             9.623850E+01             3.055849E+02             3.466411E+05             1.097413E+00             4.319300E+05             3.920095E+03             1.880469E-05             1.006512E+03             2.679644E-02             5.544726E-08             0.000000E+00             0.000000E+00
                   6.6600             5.004355E-08             9.623626E+01             3.055854E+02             3.466425E+05             1.097385E+00             4.319305E+05             3.920103E+03             1.880471E-05             1.006512E+03             2.679648E-02             5.543442E-08             0.000000E+00             0.000000E+00
                   6.8400             5.003462E-08             9.623429E+01             3.055860E+02             3.466438E+05             1.097361E+00             4.319310E+05             3.920111E+03             1.880474E-05             1.006512E+03             2.679652E-02             5.542350E-08             0.000000E+00             0.000000E+00
                   7.0200             5.002748E-08             9.623263E+01             3.055865E+02             3.466450E+05             1.097340E+00             4.319316E+05             3.920118E+03             1.880477E-05             1.006512E+03             2.679656E-02             5.541472E-08             0.000000E+00             0.000000E+00
                   7.2000             5.002233E-08             9.623131E+01             3.055871E+02             3.466459E+05             1.097323E+00             4.319322E+05             3.920124E+03             1.880479E-05             1.006512E+03             2.679660E-02             5.540827E-08             0.000000E+00             0.000000E+00
                   7.3800             5.001935E-08             9.623036E+01             3.055876E+02             3.466467E+05             1.097310E+00             4.319327E+05             3.920128E+03             1.880482E-05             1.006512E+03             2.679664E-02             5.540440E-08             0.000000E+00             0.000000E+00
                   7.5600             5.001871E-08             9.622982E+01             3.055882E+02             3.466472E+05             1.097302E+00             4.319333E+05             3.920132E+03             1.880485E-05             1.006512E+03             2.679668E-02             5.540330E-08             0.000000E+00             0.000000E+00
                   7.7400             5.002059E-08             9.622972E+01             3.055888E+02             3.466474E+05             1.097298E+00             4.319339E+05             3.920134E+03             1.880487E-05             1.006512E+03             2.679673E-02             5.540519E-08             0.000000E+00             0.000000E+00
                   7.9200             5.002517E-08             9.623010E+01             3.055894E+02             3.466474E+05             1.097301E+00             4.319345E+05             3.920135E+03             1.880490E-05             1.006512E+03             2.679677E-02             5.541029E-08             0.000000E+00             0.000000E+00
