               Volume[m3]            Pressure[kPa]
             5.000000E-08             1.007547E+02
             5.005066E-08             1.050304E+02
             5.009648E-08             1.050294E+02
             5.013763E-08             1.050270E+02
             5.017429E-08             1.050241E+02
             5.020665E-08             1.050209E+02
             5.023489E-08             1.050178E+02
             5.025918E-08             1.050150E+02
             5.027970E-08             1.050125E+02
             5.029663E-08             1.050104E+02
             5.031015E-08             1.050088E+02
             5.032045E-08             1.050076E+02
             5.032769E-08             1.050069E+02
             5.033207E-08             1.050066E+02
             5.033375E-08             1.050067E+02
             5.033292E-08             1.050072E+02
             5.032977E-08             1.050081E+02
             5.032446E-08             1.050093E+02
             5.031718E-08             1.050109E+02
             5.030811E-08             1.050127E+02
             5.029743E-08             1.050148E+02
             5.028532E-08             1.050171E+02
             5.027195E-08             1.050196E+02
             5.025752E-08             1.050223E+02
             5.024219E-08             1.050251E+02
             5.022615E-08             1.050280E+02
             5.020957E-08             1.050310E+02
             5.019265E-08             1.050340E+02
             5.017555E-08             1.050370E+02
             5.015845E-08             1.050400E+02
             5.014155E-08             1.050430E+02
             5.012501E-08             1.050458E+02
             5.010902E-08             1.050486E+02
             5.009376E-08             1.050512E+02
             5.007940E-08             1.050536E+02
             5.006612E-08             1.050558E+02
             5.005412E-08             1.050577E+02
             5.004355E-08             1.050594E+02
             5.003462E-08             1.050607E+02
             5.002748E-08             1.050617E+02
             5.002233E-08             1.050624E+02
             5.001935E-08             1.050626E+02
             5.001871E-08             1.050623E+02
             5.002059E-08             1.050616E+02
             5.002517E-08             1.050604E+02
             5.003263E-08             1.050587E+02
             5.004316E-08             1.050564E+02
             5.005692E-08             1.050534E+02
             5.007411E-08             1.050499E+02
             5.009489E-08             1.050457E+02
             5.011945E-08             1.050408E+02
             5.014796E-08             1.050352E+02
             5.018061E-08             1.050288E+02
             5.021757E-08             1.050217E+02
             5.025903E-08             1.050138E+02
             5.030516E-08             1.050050E+02
             5.035613E-08             1.049954E+02
             5.041214E-08             1.049849E+02
             5.047335E-08             1.049736E+02
             5.053994E-08             1.049613E+02
             5.061210E-08             1.049481E+02
             5.069000E-08             1.049340E+02
             5.077382E-08             1.049189E+02
             5.086374E-08             1.049028E+02
             5.095993E-08             1.048857E+02
             5.106258E-08             1.048676E+02
             5.117185E-08             1.048485E+02
             5.128793E-08             1.048284E+02
             5.141100E-08             1.048072E+02
             5.154123E-08             1.047851E+02
             5.167880E-08             1.047619E+02
             5.182389E-08             1.047376E+02
             5.197667E-08             1.047123E+02
             5.213732E-08             1.046860E+02
             5.230601E-08             1.046587E+02
             5.248293E-08             1.046304E+02
             5.266825E-08             1.046011E+02
             5.286215E-08             1.045707E+02
             5.306479E-08             1.045394E+02
             5.327637E-08             1.045072E+02
             5.349705E-08             1.044739E+02
             5.372700E-08             1.044398E+02
             5.396642E-08             1.044048E+02
             5.421546E-08             1.043689E+02
             5.447431E-08             1.043321E+02
             5.474313E-08             1.042945E+02
             5.502212E-08             1.042561E+02
             5.531143E-08             1.042169E+02
             5.561124E-08             1.041770E+02
             5.592174E-08             1.041364E+02
             5.624309E-08             1.040951E+02
             5.657546E-08             1.040532E+02
             5.691904E-08             1.040107E+02
             5.727398E-08             1.039676E+02
             5.764048E-08             1.039240E+02
             5.801870E-08             1.038799E+02
             5.840881E-08             1.038353E+02
             5.881099E-08             1.037904E+02
             5.922540E-08             1.037450E+02
             5.965223E-08             1.036994E+02
             6.009165E-08             1.036534E+02
             6.054382E-08             1.036072E+02
             6.100891E-08             1.035608E+02
             6.148711E-08             1.035142E+02
             6.197858E-08             1.034675E+02
             6.248349E-08             1.034207E+02
             6.300202E-08             1.033738E+02
             6.353433E-08             1.033269E+02
             6.408059E-08             1.032801E+02
             6.464098E-08             1.032333E+02
             6.521567E-08             1.031866E+02
             6.580482E-08             1.031400E+02
             6.640861E-08             1.030936E+02
             6.702720E-08             1.030474E+02
             6.766077E-08             1.030014E+02
             6.830948E-08             1.029557E+02
             6.897350E-08             1.029102E+02
             6.965300E-08             1.028651E+02
             7.034816E-08             1.028203E+02
             7.105912E-08             1.027759E+02
             7.178608E-08             1.027319E+02
             7.252918E-08             1.026883E+02
             7.328861E-08             1.026451E+02
             7.406452E-08             1.026024E+02
             7.485709E-08             1.025602E+02
             7.566647E-08             1.025185E+02
             7.649284E-08             1.024773E+02
             7.733637E-08             1.024366E+02
             7.819721E-08             1.023965E+02
             7.907554E-08             1.023569E+02
