                   Degree               Volume[m3]            Pressure[kPa]           Temperature[K]        Int. Energy[J/kg]           Density[kg/m3]           Enthalpy[J/kg]          Entropy[J/kg.K]  Dyn. Viscosity[N.s/m^2]       Spec. Heat[J/kg.K]     Therm. Cond[W/(m.K)]                 Mass[kg]    Valve Deflec. mid[mm]    Valve Deflec. tip[mm]
                   0.0000             5.000000E-08             1.006904E+02             3.039742E+02             3.430647E+05             1.154291E+00             4.302990E+05             3.901766E+03             1.867317E-05             1.006515E+03             2.714288E-02             5.771454E-08             0.000000E+00             0.000000E+00
                   0.1800             5.005066E-08             1.063574E+02             3.080746E+02             3.428954E+05             1.203004E+00             4.344143E+05             3.899501E+03             1.892494E-05             1.006768E+03             2.698310E-02             5.952954E-08             0.000000E+00             0.000000E+00
                   0.3600             5.009648E-08             1.063601E+02             3.090791E+02             3.436046E+05             1.199114E+00             4.354257E+05             3.902771E+03             1.897277E-05             1.006810E+03             2.705702E-02             5.938908E-08             0.000000E+00             0.000000E+00
                   0.5400             5.013763E-08             1.063586E+02             3.096683E+02             3.440225E+05             1.196810E+00             4.360189E+05             3.904693E+03             1.900080E-05             1.006836E+03             2.710034E-02             5.932268E-08             0.000000E+00             0.000000E+00
                   0.7200             5.017429E-08             1.063550E+02             3.100117E+02             3.442677E+05             1.195440E+00             4.363646E+05             3.905819E+03             1.901712E-05             1.006851E+03             2.712557E-02             5.929793E-08             0.000000E+00             0.000000E+00
                   0.9000             5.020665E-08             1.063505E+02             3.102104E+02             3.444110E+05             1.194623E+00             4.365647E+05             3.906476E+03             1.902656E-05             1.006859E+03             2.714016E-02             5.929578E-08             0.000000E+00             0.000000E+00
                   1.0800             5.023489E-08             1.063459E+02             3.103243E+02             3.444944E+05             1.194132E+00             4.366794E+05             3.906858E+03             1.903197E-05             1.006864E+03             2.714853E-02             5.930512E-08             0.000000E+00             0.000000E+00
                   1.2600             5.025918E-08             1.063416E+02             3.103887E+02             3.445427E+05             1.193835E+00             4.367442E+05             3.907078E+03             1.903503E-05             1.006867E+03             2.715326E-02             5.931950E-08             0.000000E+00             0.000000E+00
                   1.4400             5.027970E-08             1.063378E+02             3.104244E+02             3.445704E+05             1.193655E+00             4.367802E+05             3.907205E+03             1.903672E-05             1.006869E+03             2.715588E-02             5.933519E-08             0.000000E+00             0.000000E+00
                   1.6200             5.029663E-08             1.063347E+02             3.104437E+02             3.445860E+05             1.193545E+00             4.367996E+05             3.907276E+03             1.903764E-05             1.006870E+03             2.715729E-02             5.935010E-08             0.000000E+00             0.000000E+00
                   1.8000             5.031015E-08             1.063321E+02             3.104536E+02             3.445947E+05             1.193478E+00             4.368096E+05             3.907315E+03             1.903811E-05             1.006870E+03             2.715802E-02             5.936308E-08             0.000000E+00             0.000000E+00
                   1.9800             5.032045E-08             1.063302E+02             3.104584E+02             3.445994E+05             1.193438E+00             4.368144E+05             3.907335E+03             1.903833E-05             1.006870E+03             2.715837E-02             5.937353E-08             0.000000E+00             0.000000E+00
                   2.1600             5.032769E-08             1.063290E+02             3.104604E+02             3.446018E+05             1.193416E+00             4.368165E+05             3.907345E+03             1.903843E-05             1.006870E+03             2.715852E-02             5.938119E-08             0.000000E+00             0.000000E+00
                   2.3400             5.033207E-08             1.063284E+02             3.104612E+02             3.446030E+05             1.193406E+00             4.368173E+05             3.907350E+03             1.903847E-05             1.006870E+03             2.715858E-02             5.938598E-08             0.000000E+00             0.000000E+00
                   2.5200             5.033375E-08             1.063283E+02             3.104616E+02             3.446035E+05             1.193405E+00             4.368177E+05             3.907351E+03             1.903849E-05             1.006870E+03             2.715861E-02             5.938795E-08             0.000000E+00             0.000000E+00
                   2.7000             5.033292E-08             1.063289E+02             3.104620E+02             3.446036E+05             1.193409E+00             4.368181E+05             3.907351E+03             1.903850E-05             1.006870E+03             2.715864E-02             5.938719E-08             0.000000E+00             0.000000E+00
                   2.8800             5.032977E-08             1.063299E+02             3.104626E+02             3.446037E+05             1.193418E+00             4.368187E+05             3.907350E+03             1.903854E-05             1.006870E+03             2.715868E-02             5.938385E-08             0.000000E+00             0.000000E+00
                   3.0600             5.032446E-08             1.063314E+02             3.104637E+02             3.446038E+05             1.193431E+00             4.368197E+05             3.907349E+03             1.903858E-05             1.006870E+03             2.715876E-02             5.937811E-08             0.000000E+00             0.000000E+00
                   3.2400             5.031718E-08             1.063334E+02             3.104652E+02             3.446039E+05             1.193448E+00             4.368212E+05             3.907349E+03             1.903866E-05             1.006870E+03             2.715887E-02             5.937014E-08             0.000000E+00             0.000000E+00
                   3.4200             5.030811E-08             1.063357E+02             3.104671E+02             3.446041E+05             1.193467E+00             4.368232E+05             3.907349E+03             1.903875E-05             1.006871E+03             2.715902E-02             5.936015E-08             0.000000E+00             0.000000E+00
                   3.6000             5.029743E-08             1.063385E+02             3.104695E+02             3.446045E+05             1.193488E+00             4.368256E+05             3.907349E+03             1.903886E-05             1.006871E+03             2.715919E-02             5.934831E-08             0.000000E+00             0.000000E+00
                   3.7800             5.028532E-08             1.063415E+02             3.104723E+02             3.446049E+05             1.193511E+00             4.368285E+05             3.907350E+03             1.903900E-05             1.006871E+03             2.715940E-02             5.933484E-08             0.000000E+00             0.000000E+00
                   3.9600             5.027195E-08             1.063448E+02             3.104756E+02             3.446054E+05             1.193536E+00             4.368317E+05             3.907352E+03             1.903915E-05             1.006871E+03             2.715964E-02             5.931994E-08             0.000000E+00             0.000000E+00
                   4.1400             5.025752E-08             1.063483E+02             3.104791E+02             3.446061E+05             1.193561E+00             4.368353E+05             3.907354E+03             1.903932E-05             1.006871E+03             2.715990E-02             5.930380E-08             0.000000E+00             0.000000E+00
                   4.3200             5.024219E-08             1.063520E+02             3.104830E+02             3.446068E+05             1.193588E+00             4.368392E+05             3.907356E+03             1.903951E-05             1.006872E+03             2.716019E-02             5.928663E-08             0.000000E+00             0.000000E+00
                   4.5000             5.022615E-08             1.063559E+02             3.104871E+02             3.446077E+05             1.193616E+00             4.368433E+05             3.907359E+03             1.903970E-05             1.006872E+03             2.716049E-02             5.926863E-08             0.000000E+00             0.000000E+00
                   4.6800             5.020957E-08             1.063599E+02             3.104914E+02             3.446086E+05             1.193644E+00             4.368477E+05             3.907362E+03             1.903991E-05             1.006872E+03             2.716081E-02             5.925000E-08             0.000000E+00             0.000000E+00
                   4.8600             5.019265E-08             1.063639E+02             3.104959E+02             3.446096E+05             1.193672E+00             4.368522E+05             3.907366E+03             1.904012E-05             1.006872E+03             2.716114E-02             5.923095E-08             0.000000E+00             0.000000E+00
                   5.0400             5.017555E-08             1.063680E+02             3.105005E+02             3.446106E+05             1.193699E+00             4.368568E+05             3.907370E+03             1.904034E-05             1.006873E+03             2.716148E-02             5.921168E-08             0.000000E+00             0.000000E+00
                   5.2200             5.015845E-08             1.063720E+02             3.105052E+02             3.446116E+05             1.193727E+00             4.368615E+05             3.907374E+03             1.904056E-05             1.006873E+03             2.716182E-02             5.919239E-08             0.000000E+00             0.000000E+00
                   5.4000             5.014155E-08             1.063760E+02             3.105099E+02             3.446127E+05             1.193753E+00             4.368662E+05             3.907379E+03             1.904079E-05             1.006873E+03             2.716217E-02             5.917329E-08             0.000000E+00             0.000000E+00
                   5.5800             5.012501E-08             1.063798E+02             3.105145E+02             3.446138E+05             1.193779E+00             4.368708E+05             3.907383E+03             1.904101E-05             1.006873E+03             2.716251E-02             5.915457E-08             0.000000E+00             0.000000E+00
                   5.7600             5.010902E-08             1.063835E+02             3.105191E+02             3.446149E+05             1.193803E+00             4.368754E+05             3.907388E+03             1.904122E-05             1.006874E+03             2.716285E-02             5.913645E-08             0.000000E+00             0.000000E+00
                   5.9400             5.009376E-08             1.063871E+02             3.105235E+02             3.446160E+05             1.193825E+00             4.368798E+05             3.907393E+03             1.904143E-05             1.006874E+03             2.716317E-02             5.911912E-08             0.000000E+00             0.000000E+00
                   6.1200             5.007940E-08             1.063904E+02             3.105277E+02             3.446171E+05             1.193846E+00             4.368841E+05             3.907397E+03             1.904163E-05             1.006874E+03             2.716348E-02             5.910279E-08             0.000000E+00             0.000000E+00
                   6.3000             5.006612E-08             1.063934E+02             3.105316E+02             3.446182E+05             1.193865E+00             4.368881E+05             3.907402E+03             1.904182E-05             1.006874E+03             2.716377E-02             5.908766E-08             0.000000E+00             0.000000E+00
                   6.4800             5.005412E-08             1.063960E+02             3.105353E+02             3.446192E+05             1.193880E+00             4.368918E+05             3.907407E+03             1.904200E-05             1.006874E+03             2.716404E-02             5.907394E-08             0.000000E+00             0.000000E+00
                   6.6600             5.004355E-08             1.063984E+02             3.105387E+02             3.446201E+05             1.193894E+00             4.368951E+05             3.907411E+03             1.904216E-05             1.006875E+03             2.716429E-02             5.906182E-08             0.000000E+00             0.000000E+00
                   6.8400             5.003462E-08             1.064003E+02             3.105416E+02             3.446210E+05             1.193904E+00             4.368980E+05             3.907416E+03             1.904229E-05             1.006875E+03             2.716450E-02             5.905151E-08             0.000000E+00             0.000000E+00
                   7.0200             5.002748E-08             1.064017E+02             3.105441E+02             3.446218E+05             1.193910E+00             4.369005E+05             3.907420E+03             1.904241E-05             1.006875E+03             2.716469E-02             5.904321E-08             0.000000E+00             0.000000E+00
                   7.2000             5.002233E-08             1.064027E+02             3.105461E+02             3.446225E+05             1.193913E+00             4.369025E+05             3.907424E+03             1.904251E-05             1.006875E+03             2.716483E-02             5.903713E-08             0.000000E+00             0.000000E+00
                   7.3800             5.001935E-08             1.064031E+02             3.105475E+02             3.446231E+05             1.193913E+00             4.369040E+05             3.907427E+03             1.904257E-05             1.006875E+03             2.716494E-02             5.903346E-08             0.000000E+00             0.000000E+00
                   7.5600             5.001871E-08             1.064029E+02             3.105483E+02             3.446235E+05             1.193907E+00             4.369048E+05             3.907430E+03             1.904261E-05             1.006875E+03             2.716500E-02             5.903241E-08             0.000000E+00             0.000000E+00
                   7.7400             5.002059E-08             1.064021E+02             3.105485E+02             3.446239E+05             1.193898E+00             4.369050E+05             3.907433E+03             1.904262E-05             1.006875E+03             2.716501E-02             5.903419E-08             0.000000E+00             0.000000E+00
                   7.9200             5.002517E-08             1.064006E+02             3.105480E+02             3.446241E+05             1.193883E+00             4.369045E+05             3.907435E+03             1.904260E-05             1.006875E+03             2.716497E-02             5.903899E-08             0.000000E+00             0.000000E+00
                   8.1000             5.003263E-08             1.063984E+02             3.105467E+02             3.446241E+05             1.193864E+00             4.369032E+05             3.907437E+03             1.904254E-05             1.006875E+03             2.716488E-02             5.904702E-08             0.000000E+00             0.000000E+00
                   8.2800             5.004316E-08             1.063955E+02             3.105446E+02             3.446240E+05             1.193839E+00             4.369011E+05             3.907438E+03             1.904244E-05             1.006875E+03             2.716472E-02             5.905848E-08             0.000000E+00             0.000000E+00
                   8.4600             5.005692E-08             1.063918E+02             3.105417E+02             3.446237E+05             1.193808E+00             4.368981E+05             3.907439E+03             1.904230E-05             1.006875E+03             2.716451E-02             5.907357E-08             0.000000E+00             0.000000E+00
